customer_id,signup_date,city_tier,age_group,acquisition_channel,loyalty_tier,preferred_category,skin_type,marketing_consent,snapshot_date,churn_next_60d,split,order_count,total_spend,avg_order_value,ticket_count,order_count_bin,return_rate,return_rate_bin,ticket_count_bin,session_count,session_bin,campaigns_received
CUST00149,2025-07-18,Tier 3,18-24,Instagram,,Makeup,Combination,Yes,2025-09-30,0,train,3,2362.6400000000003,787.5466666666667,0.0,3-5,0.3333333333333333,26-50%,0,1,1-2,1
CUST00150,2024-11-20,Tier 2,25-34,Marketplace,,Fragrance,Normal,Yes,2025-09-30,0,train,5,2641.09,528.2180000000001,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00151,2024-02-26,Tier 2,35-44,Google Search,,Wellness,Dry,Yes,2025-09-30,0,train,8,6240.6,780.075,3.0,6-10,0.0,0%,3-4,1,1-2,1
CUST00152,2024-09-13,Tier 3,18-24,Google Search,Silver,Baby Care,Oily,Yes,2025-09-30,0,train,8,5508.0,688.5,4.0,6-10,0.125,11-25%,3-4,1,1-2,1
CUST00153,2025-09-11,Tier 3,25-34,Instagram,Gold,Skin Care,,No,2025-09-30,0,train,3,1619.74,539.9133333333333,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00154,2024-02-01,Tier 2,25-34,Google Search,Gold,Hair Care,,Yes,2025-09-30,0,train,10,8542.89,854.289,0.0,6-10,0.0,0%,0,1,1-2,1
CUST00155,2025-03-01,Tier 1,25-34,Marketplace,,Makeup,,No,2025-09-30,0,train,4,2343.2799999999997,585.8199999999999,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00156,2025-06-11,Tier 1,25-34,Referral,,Skin Care,Oily,Yes,2025-09-30,0,validation,3,4831.42,1610.4733333333334,1.0,3-5,0.3333333333333333,26-50%,1,1,1-2,1
CUST00157,2024-06-12,Tier 3,35-44,Marketplace,,Skin Care,Normal,Yes,2025-09-30,1,validation,5,2269.91,453.98199999999997,1.0,3-5,0.0,0%,1,1,1-2,1
CUST00158,2025-02-06,Tier 3,25-34,Instagram,,Skin Care,Combination,Yes,2025-09-30,1,train,1,812.34,812.34,0.0,1,0.0,0%,0,1,1-2,1
CUST00159,2024-01-09,Tier 2,35-44,Organic,Silver,Makeup,Sensitive,Yes,2025-09-30,1,train,2,3713.77,1856.885,0.0,2,0.0,0%,0,1,1-2,1
CUST00160,2024-10-22,Tier 2,18-24,Organic,,Wellness,,Yes,2025-09-30,1,test,2,1064.66,532.33,1.0,2,0.0,0%,1,1,1-2,1
CUST00161,2024-12-13,Tier 1,25-34,Instagram,Silver,Hair Care,Oily,Yes,2025-09-30,0,train,7,6171.42,881.6314285714286,0.0,6-10,0.14285714285714285,11-25%,0,1,1-2,1
CUST00162,2025-04-12,Tier 3,18-24,Instagram,Gold,Hair Care,Combination,No,2025-09-30,1,train,2,1194.5900000000001,597.2950000000001,0.0,2,0.0,0%,0,1,1-2,1
CUST00163,2025-06-05,Tier 2,25-34,Google Search,Silver,Hair Care,,Yes,2025-09-30,0,train,2,1100.06,550.03,0.0,2,0.0,0%,0,1,1-2,1
CUST00164,2024-01-28,Tier 1,25-34,Marketplace,Platinum,Baby Care,Dry,No,2025-09-30,1,train,5,4657.03,931.406,1.0,3-5,0.0,0%,1,1,1-2,1
CUST00165,2025-01-24,Tier 2,18-24,Instagram,Gold,Skin Care,Oily,Yes,2025-09-30,0,validation,4,2287.08,571.77,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00166,2025-05-28,Tier 3,35-44,Organic,Silver,Skin Care,Dry,Yes,2025-09-30,0,train,3,3227.7,1075.8999999999999,1.0,3-5,0.0,0%,1,1,1-2,1
CUST00167,2025-01-20,Tier 1,25-34,Influencer,,Hair Care,,Yes,2025-09-30,1,train,1,423.24,423.24,0.0,1,0.0,0%,0,1,1-2,1
CUST00168,2024-09-09,Tier 1,25-34,Influencer,Platinum,Makeup,,Yes,2025-09-30,0,train,5,4794.47,958.894,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00169,2024-10-07,Tier 2,25-34,Referral,Gold,Hair Care,Sensitive,No,2025-09-30,1,train,1,1799.45,1799.45,0.0,1,0.0,0%,0,1,1-2,1
CUST00170,2024-03-21,Tier 2,25-34,Google Search,,Skin Care,Normal,Yes,2025-09-30,0,train,12,7634.5599999999995,636.2133333333333,1.0,11+,0.0,0%,1,1,1-2,1
CUST00171,2025-08-23,Tier 1,25-34,Influencer,,Skin Care,Oily,Yes,2025-09-30,0,test,4,3416.04,854.01,0.0,3-5,0.25,11-25%,0,1,1-2,1
CUST00172,2024-01-06,Tier 3,45+,Instagram,Silver,Fragrance,Combination,Yes,2025-09-30,0,train,8,6232.719999999999,779.0899999999999,3.0,6-10,0.0,0%,3-4,1,1-2,1
CUST00173,2024-03-01,Tier 1,45+,Referral,,Makeup,Oily,No,2025-09-30,0,train,6,2018.8200000000002,336.47,1.0,6-10,0.0,0%,1,1,1-2,1
CUST00174,2024-02-07,Tier 1,45+,Referral,Gold,Wellness,Sensitive,No,2025-09-30,0,train,7,3507.37,501.05285714285714,2.0,6-10,0.14285714285714285,11-25%,2,1,1-2,1
CUST00175,2024-12-09,Tier 3,25-34,Referral,,Wellness,Normal,Yes,2025-09-30,1,train,4,3568.3199999999997,892.0799999999999,1.0,3-5,0.0,0%,1,1,1-2,1
CUST00176,2025-04-14,Tier 2,25-34,Instagram,,Skin Care,,No,2025-09-30,0,train,4,6283.41,1570.8525,0.0,3-5,0.25,11-25%,0,1,1-2,1
CUST00177,2025-03-13,Tier 1,25-34,Marketplace,,Skin Care,Sensitive,No,2025-09-30,0,validation,5,5158.25,1031.65,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00178,2024-09-30,Tier 1,45+,Marketplace,,Baby Care,,Yes,2025-09-30,0,train,9,5965.32,662.8133333333333,4.0,6-10,0.2222222222222222,11-25%,3-4,1,1-2,1
CUST00179,2025-05-29,Tier 3,45+,Organic,Silver,Baby Care,Sensitive,Yes,2025-09-30,0,train,4,1767.07,441.7675,2.0,3-5,0.25,11-25%,2,1,1-2,1
CUST00180,2025-04-10,Tier 2,35-44,Google Search,,Hair Care,Normal,No,2025-09-30,1,train,2,1570.85,785.425,1.0,2,0.5,26-50%,1,1,1-2,1
CUST00181,2025-09-02,Tier 1,35-44,Referral,Silver,Skin Care,Normal,Yes,2025-09-30,0,train,2,1815.8899999999999,907.9449999999999,0.0,2,0.5,26-50%,0,1,1-2,1
CUST00182,2025-07-03,Tier 1,18-24,Referral,,Skin Care,Normal,Yes,2025-09-30,0,train,2,672.78,336.39,0.0,2,0.5,26-50%,0,1,1-2,1
CUST00183,2024-05-15,Tier 2,25-34,Instagram,,Fragrance,,Yes,2025-09-30,1,test,3,3246.8900000000003,1082.2966666666669,1.0,3-5,0.0,0%,1,1,1-2,1
CUST00184,2024-03-15,Tier 1,18-24,Instagram,Platinum,Wellness,Oily,No,2025-09-30,1,test,5,5072.85,1014.57,2.0,3-5,0.0,0%,2,1,1-2,1
CUST00185,2024-05-18,Tier 3,35-44,Marketplace,,Wellness,Combination,Yes,2025-09-30,0,train,9,5475.0,608.3333333333334,0.0,6-10,0.0,0%,0,1,1-2,1
CUST00186,2025-07-06,Tier 3,18-24,Instagram,Platinum,Hair Care,Dry,No,2025-09-30,0,train,2,2279.63,1139.815,1.0,2,0.0,0%,1,1,1-2,1
CUST00187,2024-11-01,Tier 2,25-34,Referral,,Skin Care,Combination,Yes,2025-09-30,0,train,4,2223.79,555.9475,1.0,3-5,0.0,0%,1,1,1-2,1
CUST00188,2024-04-25,Tier 2,18-24,Marketplace,Gold,Fragrance,Dry,Yes,2025-09-30,1,validation,7,5810.17,830.0242857142857,3.0,6-10,0.14285714285714285,11-25%,3-4,1,1-2,1
CUST00189,2024-02-19,Tier 1,25-34,Referral,,Makeup,Oily,Yes,2025-09-30,0,train,11,8207.06,746.0963636363635,3.0,11+,0.09090909090909091,1-10%,3-4,1,1-2,1
CUST00190,2025-08-12,Tier 2,25-34,Marketplace,,Hair Care,Dry,No,2025-09-30,0,train,2,854.78,427.39,1.0,2,0.0,0%,1,1,1-2,1
CUST00191,2025-07-24,Tier 3,45+,Influencer,Silver,Hair Care,Combination,Yes,2025-09-30,0,validation,3,945.03,315.01,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00192,2025-06-21,Tier 1,25-34,Instagram,,Makeup,Combination,Yes,2025-09-30,0,test,6,3657.1499999999996,609.525,0.0,6-10,0.16666666666666666,11-25%,0,1,1-2,1
CUST00193,2025-04-19,Tier 2,45+,Influencer,,Skin Care,Dry,Yes,2025-09-30,1,train,1,424.74,424.74,0.0,1,0.0,0%,0,1,1-2,1
CUST00194,2025-01-14,Tier 2,18-24,Instagram,,Makeup,Normal,Yes,2025-09-30,0,test,6,4197.11,699.5183333333333,3.0,6-10,0.3333333333333333,26-50%,3-4,1,1-2,1
CUST00195,2025-07-26,Tier 1,18-24,Influencer,,Wellness,Dry,No,2025-09-30,0,train,2,1955.96,977.98,1.0,2,0.0,0%,1,1,1-2,1
CUST00196,2025-05-05,Tier 2,45+,Marketplace,,Skin Care,Sensitive,No,2025-09-30,1,train,2,1272.38,636.19,1.0,2,0.0,0%,1,1,1-2,1
CUST00197,2024-09-24,Tier 3,25-34,Referral,Silver,Makeup,Sensitive,No,2025-09-30,0,validation,12,11523.66,960.305,3.0,11+,0.08333333333333333,1-10%,3-4,1,1-2,1
CUST00198,2024-08-14,Tier 1,35-44,Referral,Silver,Makeup,Sensitive,Yes,2025-09-30,0,train,10,7958.04,795.804,2.0,6-10,0.0,0%,2,1,1-2,1
CUST00199,2025-05-26,Tier 3,25-34,Google Search,Silver,Hair Care,,Yes,2025-09-30,0,validation,5,4359.83,871.966,1.0,3-5,0.0,0%,1,1,1-2,1
CUST00200,2024-06-22,Tier 2,18-24,Instagram,Gold,Wellness,Oily,Yes,2025-09-30,0,train,9,7636.45,848.4944444444444,1.0,6-10,0.0,0%,1,1,1-2,1
CUST00201,2024-02-19,Tier 1,35-44,Organic,,Makeup,Oily,Yes,2025-09-30,1,train,7,6691.56,955.9371428571429,2.0,6-10,0.0,0%,2,1,1-2,1
CUST00202,2025-05-09,Tier 1,25-34,Referral,,Skin Care,,Yes,2025-09-30,0,train,2,2363.2200000000003,1181.6100000000001,0.0,2,0.5,26-50%,0,1,1-2,1
CUST00203,2025-03-16,Tier 3,35-44,Instagram,,Skin Care,Dry,Yes,2025-09-30,1,validation,2,743.3499999999999,371.67499999999995,0.0,2,0.0,0%,0,1,1-2,1
CUST00204,2024-03-21,Tier 1,25-34,Referral,Platinum,Skin Care,,No,2025-09-30,0,train,6,3646.77,607.795,0.0,6-10,0.0,0%,0,1,1-2,1
CUST00205,2024-02-02,Tier 1,18-24,Referral,,Skin Care,Dry,Yes,2025-09-30,0,train,6,3610.58,601.7633333333333,0.0,6-10,0.0,0%,0,1,1-2,1
CUST00206,2024-04-07,Tier 3,35-44,Instagram,Gold,Makeup,Normal,Yes,2025-09-30,1,train,10,6479.7,647.97,3.0,6-10,0.1,1-10%,3-4,1,1-2,1
CUST00207,2025-07-10,Tier 1,25-34,Influencer,,Wellness,Normal,Yes,2025-09-30,1,train,1,193.1,193.1,0.0,1,0.0,0%,0,1,1-2,1
CUST00208,2024-11-02,Tier 1,18-24,Organic,,Fragrance,Sensitive,Yes,2025-09-30,1,train,6,6865.35,1144.2250000000001,1.0,6-10,0.0,0%,1,1,1-2,1
CUST00209,2024-03-21,Tier 3,25-34,Instagram,,Fragrance,Sensitive,Yes,2025-09-30,1,validation,5,3422.88,684.576,1.0,3-5,0.2,11-25%,1,1,1-2,1
CUST00210,2024-11-30,Tier 1,18-24,Influencer,,Hair Care,Combination,Yes,2025-09-30,1,train,2,1254.8700000000001,627.4350000000001,0.0,2,0.0,0%,0,1,1-2,1
CUST00211,2024-10-29,Tier 2,35-44,Instagram,,Makeup,,Yes,2025-09-30,0,train,7,27920.05,3988.578571428571,1.0,6-10,0.0,0%,1,1,1-2,1
CUST00212,2024-11-11,Tier 2,25-34,Instagram,,Hair Care,Normal,Yes,2025-09-30,1,train,3,2071.6800000000003,690.5600000000001,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00213,2024-04-05,Tier 3,25-34,Organic,,Hair Care,Oily,No,2025-09-30,1,train,2,1680.61,840.305,2.0,2,1.0,>50%,2,1,1-2,1
CUST00214,2025-06-17,Tier 1,18-24,Instagram,,Hair Care,Oily,Yes,2025-09-30,1,train,1,1427.16,1427.16,0.0,1,0.0,0%,0,1,1-2,1
CUST00215,2025-01-04,Tier 1,25-34,Marketplace,Silver,Skin Care,Oily,Yes,2025-09-30,1,train,3,1564.1,521.3666666666667,1.0,3-5,0.0,0%,1,1,1-2,1
CUST00216,2025-01-24,Tier 1,35-44,Google Search,Silver,Fragrance,Normal,Yes,2025-09-30,1,train,1,1349.42,1349.42,1.0,1,1.0,>50%,1,1,1-2,1
CUST00217,2024-11-17,Tier 1,18-24,Google Search,Silver,Baby Care,Normal,No,2025-09-30,1,train,3,1179.94,393.31333333333333,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00218,2025-01-08,Tier 2,18-24,Marketplace,,Makeup,Normal,Yes,2025-09-30,0,train,4,2728.57,682.1425,0.0,3-5,0.25,11-25%,0,1,1-2,1
CUST00219,2024-10-25,Tier 1,35-44,Organic,Silver,Makeup,Dry,Yes,2025-09-30,1,train,6,2782.79,463.79833333333335,1.0,6-10,0.0,0%,1,1,1-2,1
CUST00220,2025-01-21,Tier 3,18-24,Referral,,Hair Care,,Yes,2025-09-30,0,train,4,1750.5,437.625,1.0,3-5,0.0,0%,1,1,1-2,1
CUST00221,2025-07-03,Tier 3,25-34,Instagram,,Makeup,Dry,Yes,2025-09-30,0,train,3,1357.66,452.55333333333334,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00222,2025-02-13,Tier 1,45+,Organic,,Skin Care,Dry,Yes,2025-09-30,1,train,2,1259.5,629.75,1.0,2,0.0,0%,1,1,1-2,1
CUST00223,2025-04-01,Tier 2,25-34,Marketplace,Silver,Skin Care,Oily,Yes,2025-09-30,1,train,1,757.58,757.58,1.0,1,0.0,0%,1,1,1-2,1
CUST00224,2024-05-25,Tier 1,25-34,Organic,,Hair Care,Oily,Yes,2025-09-30,0,train,4,3249.04,812.26,1.0,3-5,0.25,11-25%,1,1,1-2,1
CUST00225,2024-04-27,Tier 1,18-24,Instagram,Silver,Wellness,,Yes,2025-09-30,1,train,3,3012.6,1004.1999999999999,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00226,2025-04-18,Tier 1,25-34,Instagram,Silver,Hair Care,Oily,No,2025-09-30,0,validation,4,3683.7,920.925,1.0,3-5,0.25,11-25%,1,1,1-2,1
CUST00227,2024-01-05,Tier 1,35-44,Marketplace,Silver,Skin Care,Oily,No,2025-09-30,1,train,6,4383.02,730.5033333333334,2.0,6-10,0.16666666666666666,11-25%,2,1,1-2,1
CUST00228,2024-04-26,Tier 3,25-34,Referral,Silver,Baby Care,Normal,Yes,2025-09-30,1,train,7,4150.72,592.96,2.0,6-10,0.14285714285714285,11-25%,2,1,1-2,1
CUST00229,2024-06-25,Tier 2,35-44,Google Search,Silver,Skin Care,Dry,Yes,2025-09-30,1,train,5,3077.41,615.482,1.0,3-5,0.0,0%,1,1,1-2,1
CUST00230,2024-05-24,Tier 1,25-34,Instagram,,Skin Care,,Yes,2025-09-30,0,train,9,8646.32,960.7022222222222,2.0,6-10,0.0,0%,2,1,1-2,1
CUST00231,2024-06-19,Tier 1,25-34,Google Search,,Skin Care,Sensitive,No,2025-09-30,0,train,4,2330.3900000000003,582.5975000000001,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00232,2025-07-29,Tier 2,25-34,Marketplace,,Fragrance,Combination,Yes,2025-09-30,0,train,3,3010.99,1003.6633333333333,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00233,2024-02-03,Tier 2,25-34,Instagram,,Makeup,Combination,Yes,2025-09-30,1,train,3,1626.9899999999998,542.3299999999999,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00234,2025-01-10,Tier 2,25-34,Organic,,Skin Care,Combination,Yes,2025-09-30,0,train,7,5988.42,855.4885714285714,0.0,6-10,0.0,0%,0,1,1-2,1
CUST00235,2024-02-03,Tier 1,25-34,Organic,,Wellness,Dry,Yes,2025-09-30,0,train,5,3186.58,637.316,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00236,2025-03-14,Tier 1,18-24,Instagram,,Skin Care,Sensitive,Yes,2025-09-30,0,train,2,1796.52,898.26,1.0,2,0.0,0%,1,1,1-2,1
CUST00237,2024-10-26,Tier 1,25-34,Organic,Platinum,Makeup,Oily,Yes,2025-09-30,0,validation,5,4240.2,848.04,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00238,2024-10-10,Tier 1,35-44,Organic,,Makeup,Dry,No,2025-09-30,0,train,3,3798.2000000000003,1266.0666666666668,2.0,3-5,0.3333333333333333,26-50%,2,1,1-2,1
CUST00239,2024-10-02,Tier 1,25-34,Instagram,Silver,Makeup,Combination,Yes,2025-09-30,1,test,1,208.1,208.1,0.0,1,0.0,0%,0,1,1-2,1
CUST00240,2025-05-14,Tier 1,25-34,Organic,Silver,Makeup,Combination,Yes,2025-09-30,0,train,3,2710.16,903.3866666666667,1.0,3-5,0.0,0%,1,1,1-2,1
CUST00241,2025-02-11,Tier 2,18-24,Instagram,,Fragrance,Sensitive,Yes,2025-09-30,0,train,4,4566.46,1141.615,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00242,2024-02-19,Tier 2,18-24,Organic,,Wellness,Dry,Yes,2025-09-30,0,train,7,4040.24,577.1771428571428,0.0,6-10,0.14285714285714285,11-25%,0,1,1-2,1
CUST00243,2024-05-15,Tier 1,35-44,Organic,Gold,Skin Care,Sensitive,Yes,2025-09-30,1,train,4,3129.06,782.265,1.0,3-5,0.25,11-25%,1,1,1-2,1
CUST00244,2025-02-09,Tier 2,25-34,Marketplace,,Skin Care,Oily,Yes,2025-09-30,1,train,2,2449.86,1224.93,0.0,2,0.0,0%,0,1,1-2,1
CUST00245,2025-03-31,Tier 2,18-24,Organic,Platinum,Hair Care,Dry,Yes,2025-09-30,0,train,5,3729.23,745.846,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00246,2024-04-15,Tier 3,25-34,Instagram,Silver,Makeup,Dry,Yes,2025-09-30,0,train,5,3071.41,614.2819999999999,1.0,3-5,0.2,11-25%,1,1,1-2,1
CUST00247,2024-06-17,Tier 2,25-34,Marketplace,,Hair Care,,Yes,2025-09-30,1,test,11,5611.35,510.12272727272733,3.0,11+,0.0,0%,3-4,1,1-2,1
CUST00248,2024-05-06,Tier 1,25-34,Influencer,,Skin Care,Sensitive,Yes,2025-09-30,0,test,8,4617.07,577.13375,0.0,6-10,0.0,0%,0,1,1-2,1
CUST00249,2024-10-18,Tier 2,35-44,Organic,Silver,Hair Care,Normal,Yes,2025-09-30,1,train,3,1761.46,587.1533333333333,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00250,2024-09-02,Tier 1,25-34,Referral,Silver,Baby Care,Oily,No,2025-09-30,0,test,2,1335.96,667.98,0.0,2,0.0,0%,0,1,1-2,1
CUST00251,2025-08-05,Tier 2,25-34,Instagram,,Wellness,Oily,Yes,2025-09-30,1,train,1,966.73,966.73,1.0,1,1.0,>50%,1,1,1-2,1
CUST00252,2024-03-02,Tier 1,45+,Google Search,Silver,Makeup,Combination,Yes,2025-09-30,1,train,6,5194.02,865.6700000000001,0.0,6-10,0.0,0%,0,1,1-2,1
CUST00253,2024-10-11,Tier 1,18-24,Influencer,Platinum,Skin Care,Sensitive,Yes,2025-09-30,1,train,3,1901.1299999999999,633.7099999999999,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00254,2024-03-08,Tier 2,25-34,Influencer,,Skin Care,Combination,Yes,2025-09-30,1,train,4,3041.57,760.3925,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00255,2024-06-28,Tier 2,18-24,Marketplace,,Wellness,Normal,Yes,2025-09-30,0,train,7,5070.56,724.3657142857144,2.0,6-10,0.14285714285714285,11-25%,2,1,1-2,1
CUST00256,2024-10-02,Tier 1,35-44,Organic,,Hair Care,Normal,Yes,2025-09-30,1,test,2,1727.8400000000001,863.9200000000001,1.0,2,0.0,0%,1,1,1-2,1
CUST00257,2025-04-11,Tier 1,25-34,Organic,,Skin Care,Oily,No,2025-09-30,0,train,3,1361.41,453.80333333333334,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00258,2024-01-03,Tier 3,18-24,Google Search,,Hair Care,Dry,Yes,2025-09-30,0,validation,11,6740.7300000000005,612.7936363636364,1.0,11+,0.0,0%,1,1,1-2,1
CUST00259,2025-03-05,Tier 1,25-34,Influencer,,Fragrance,Normal,Yes,2025-09-30,1,train,1,1519.33,1519.33,0.0,1,0.0,0%,0,1,1-2,1
CUST00260,2025-06-12,Tier 3,45+,Instagram,,Skin Care,Sensitive,Yes,2025-09-30,0,validation,3,2237.58,745.86,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00261,2025-07-31,Tier 2,35-44,Google Search,,Wellness,Dry,No,2025-09-30,0,train,3,2884.77,961.59,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00262,2025-02-23,Tier 2,18-24,Marketplace,Silver,Skin Care,Sensitive,Yes,2025-09-30,0,train,3,1649.48,549.8266666666667,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00263,2024-04-16,Tier 3,18-24,Google Search,Platinum,Wellness,Dry,Yes,2025-09-30,0,validation,13,8211.17,631.6284615384616,6.0,11+,0.23076923076923078,11-25%,5+,1,1-2,1
CUST00264,2025-06-16,Tier 3,25-34,Referral,Silver,Baby Care,Normal,Yes,2025-09-30,1,train,2,671.0999999999999,335.54999999999995,1.0,2,0.0,0%,1,1,1-2,1
CUST00265,2025-03-21,Tier 1,35-44,Google Search,Gold,Wellness,Combination,Yes,2025-09-30,0,train,3,1918.74,639.58,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00266,2024-03-17,Tier 1,45+,Organic,,Skin Care,Combination,Yes,2025-09-30,1,test,4,5306.62,1326.655,2.0,3-5,0.25,11-25%,2,1,1-2,1
CUST00267,2024-07-31,Tier 2,25-34,Organic,,Fragrance,Sensitive,No,2025-09-30,1,validation,4,4026.2300000000005,1006.5575000000001,2.0,3-5,0.25,11-25%,2,1,1-2,1
CUST00268,2024-12-01,Tier 2,18-24,Influencer,,Skin Care,Sensitive,Yes,2025-09-30,0,train,4,4982.92,1245.73,1.0,3-5,0.0,0%,1,1,1-2,1
CUST00269,2025-04-08,Tier 2,25-34,Instagram,,Makeup,Oily,Yes,2025-09-30,0,validation,4,3130.84,782.71,1.0,3-5,0.0,0%,1,1,1-2,1
CUST00270,2025-02-14,Tier 2,25-34,Marketplace,Silver,Skin Care,Oily,Yes,2025-09-30,0,train,4,3158.67,789.6675,0.0,3-5,0.25,11-25%,0,1,1-2,1
CUST00271,2024-05-11,Tier 3,18-24,Organic,,Wellness,Oily,Yes,2025-09-30,0,train,6,5326.4,887.7333333333332,0.0,6-10,0.0,0%,0,1,1-2,1
CUST00272,2024-01-31,Tier 2,25-34,Google Search,Gold,Skin Care,Combination,No,2025-09-30,0,validation,14,14120.16,1008.5828571428572,0.0,11+,0.0,0%,0,1,1-2,1
CUST00273,2024-10-29,Tier 3,25-34,Referral,,Hair Care,Combination,Yes,2025-09-30,0,train,9,6554.51,728.2788888888889,4.0,6-10,0.1111111111111111,11-25%,3-4,1,1-2,1
CUST00274,2025-07-10,Tier 3,35-44,Organic,,Baby Care,Combination,Yes,2025-09-30,0,train,2,1003.95,501.975,0.0,2,0.0,0%,0,1,1-2,1
CUST00275,2024-01-27,Tier 1,25-34,Organic,Silver,Skin Care,Combination,Yes,2025-09-30,1,train,6,3879.21,646.535,1.0,6-10,0.0,0%,1,1,1-2,1
CUST00276,2024-04-12,Tier 1,25-34,Referral,Silver,Makeup,Dry,Yes,2025-09-30,0,validation,7,9212.91,1316.1299999999999,0.0,6-10,0.0,0%,0,1,1-2,1
CUST00277,2024-06-26,Tier 2,18-24,Organic,Silver,Wellness,Oily,Yes,2025-09-30,0,train,4,2222.75,555.6875,0.0,3-5,0.25,11-25%,0,1,1-2,1
CUST00278,2024-07-11,Tier 3,35-44,Influencer,,Skin Care,Oily,Yes,2025-09-30,1,test,4,2768.06,692.015,2.0,3-5,0.0,0%,2,1,1-2,1
CUST00279,2024-01-01,Tier 2,25-34,Organic,,Skin Care,Sensitive,Yes,2025-09-30,0,test,10,6562.58,656.258,1.0,6-10,0.0,0%,1,1,1-2,1
CUST00280,2024-04-23,Tier 3,35-44,Influencer,,Wellness,Combination,Yes,2025-09-30,0,train,9,7889.99,876.6655555555556,0.0,6-10,0.0,0%,0,1,1-2,1
CUST00281,2025-03-23,Tier 3,35-44,Marketplace,,Wellness,,No,2025-09-30,1,validation,2,1161.06,580.53,0.0,2,0.0,0%,0,1,1-2,1
CUST00282,2024-06-28,Tier 2,25-34,Google Search,,Skin Care,,No,2025-09-30,1,train,2,774.76,387.38,1.0,2,0.0,0%,1,1,1-2,1
CUST00283,2024-02-03,Tier 1,18-24,Organic,Silver,Baby Care,Oily,No,2025-09-30,0,train,11,8318.05,756.1863636363636,4.0,11+,0.18181818181818182,11-25%,3-4,1,1-2,1
CUST00284,2024-11-23,Tier 3,18-24,Instagram,Silver,Baby Care,Sensitive,Yes,2025-09-30,1,validation,2,781.62,390.81,0.0,2,0.0,0%,0,1,1-2,1
CUST00285,2024-09-19,Tier 2,35-44,Instagram,,Hair Care,Dry,No,2025-09-30,0,validation,5,2538.27,507.654,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00286,2024-04-13,Tier 3,35-44,Referral,Silver,Skin Care,Combination,Yes,2025-09-30,1,train,2,2027.25,1013.625,1.0,2,0.0,0%,1,1,1-2,1
CUST00287,2024-04-17,Tier 1,18-24,Google Search,Silver,Baby Care,Oily,Yes,2025-09-30,0,train,7,6816.38,973.7685714285715,1.0,6-10,0.0,0%,1,1,1-2,1
CUST00288,2025-03-17,Tier 1,45+,Organic,,Skin Care,Dry,No,2025-09-30,1,train,2,1096.1,548.05,1.0,2,0.0,0%,1,1,1-2,1
CUST00289,2025-07-07,Tier 1,25-34,Instagram,,Baby Care,Combination,Yes,2025-09-30,0,train,3,1303.02,434.34,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00290,2025-09-06,Tier 1,25-34,Instagram,Silver,Wellness,Combination,No,2025-09-30,0,train,2,878.26,439.13,1.0,2,0.0,0%,1,1,1-2,1
CUST00291,2024-09-28,Tier 2,18-24,Instagram,Gold,Hair Care,Combination,Yes,2025-09-30,1,train,9,5604.34,622.7044444444444,3.0,6-10,0.2222222222222222,11-25%,3-4,1,1-2,1
CUST00292,2025-07-31,Tier 2,18-24,Marketplace,,Hair Care,Normal,Yes,2025-09-30,0,train,4,3132.6,783.15,1.0,3-5,0.25,11-25%,1,1,1-2,1
CUST00293,2025-01-31,Tier 1,35-44,Referral,Gold,Hair Care,Dry,Yes,2025-09-30,1,test,3,1699.71,566.57,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00294,2025-05-29,Tier 2,25-34,Referral,Platinum,Skin Care,Combination,Yes,2025-09-30,0,train,3,3612.55,1204.1833333333334,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00295,2024-05-09,Tier 1,18-24,Marketplace,,Fragrance,Dry,No,2025-09-30,0,train,5,4296.54,859.308,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00296,2024-03-09,Tier 2,18-24,Referral,Gold,Hair Care,Oily,No,2025-09-30,1,train,4,1989.83,497.4575,0.0,3-5,0.0,0%,0,1,1-2,1
